Id,MS SubClass,MS Zoning,Lot Area,Lot Shape,Utilities,Land Slope,Neighborhood,Condition 2,Overall Qual,Overall Cond,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Val,Mo Sold,SalePrice,age_of_home,age_of_garage,age_of_remodel,Street_Pave,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,Lot Config_CulDSac,Lot Config_FR2,Lot Config_FR3,Lot Config_Inside,Condition 1_Feedr,Condition 1_Norm,Condition 1_PosA,Condition 1_PosN,Condition 1_RRAe,Condition 1_RRAn,Condition 1_RRNe,Condition 1_RRNn,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Roof Style_Gable,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Mansard,Roof Style_Shed,Roof Matl_CompShg,Roof Matl_Membran,Roof Matl_Tar&Grv,Roof Matl_WdShake,Roof Matl_WdShngl,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Central Air_Y,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Garage Type_No Garage,Bsmt Exposure_2.0,Bsmt Exposure_3.0,Bsmt Exposure_4.0,Bsmt Exposure_5.0
1613,20,RL,10628,3,3,3,NAmes,Norm,7,5,Plywood,Plywood,None,0.0,3,4,3,4,6.0,778.0,1.0,0.0,499.0,1277.0,GasA,3,5,1277,0,0,1277,1.0,0.0,1,0,2,1,3,5,Typ,1,1.0,1,2.0,526.0,3.0,3.0,3,0,0,0,0,176,0,0.0,5.0,0,4,167000,51,51.0,51,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
411,160,RL,2280,3,3,3,NPkVill,Norm,6,6,Plywood,Brk Cmn,None,0.0,3,3,4,3,5.0,566.0,1.0,0.0,289.0,855.0,GasA,3,5,855,601,0,1456,0.0,0.0,2,1,3,1,3,7,Typ,1,3.0,1,2.0,440.0,3.0,3.0,3,87,0,0,0,0,0,0.0,0.0,0,7,148500,45,45.0,45,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
810,90,RL,7018,3,3,3,SawyerW,Norm,5,5,HdBoard,HdBoard,None,0.0,3,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,GasA,3,5,1114,1114,0,2228,0.0,0.0,2,0,6,2,3,8,Typ,0,0.0,1,2.0,720.0,3.0,3.0,3,73,0,0,0,0,0,0.0,0.0,0,6,147983,42,42.0,42,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
548,160,RL,10762,3,3,3,SawyerW,Norm,6,6,Plywood,Plywood,None,0.0,3,3,4,3,1.0,0.0,1.0,0.0,626.0,626.0,GasA,3,5,626,591,0,1217,0.0,0.0,1,1,3,1,3,6,Typ,1,3.0,3,1.0,288.0,3.0,3.0,3,0,28,0,0,0,0,0.0,0.0,0,4,120000,41,41.0,41,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
2179,20,RL,7024,3,3,3,Edwards,Norm,5,5,VinylSd,VinylSd,None,0.0,3,3,5,4,5.0,980.0,1.0,0.0,110.0,1090.0,GasA,4,5,1090,0,0,1090,1.0,0.0,1,1,2,1,3,5,Typ,0,0.0,5,2.0,450.0,3.0,3.0,3,0,49,0,0,0,0,0.0,0.0,0,6,157000,16,16.0,15,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
2746,50,RL,7585,3,3,3,Edwards,Norm,5,3,MetalSd,MetalSd,None,0.0,3,3,2,2,1.0,0.0,1.0,0.0,810.0,810.0,GasA,2,4,1002,454,0,1456,1.0,1.0,1,0,4,1,3,7,Typ,1,3.0,1,1.0,280.0,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,8,91500,73,67.0,71,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1486,30,RL,8777,3,3,3,Edwards,Norm,5,7,MetalSd,Wd Sdng,None,0.0,3,3,2,3,1.0,0.0,1.0,0.0,796.0,796.0,GasA,4,4,796,0,0,796,0.0,0.0,1,0,2,1,3,4,Typ,0,0.0,0,0.0,0.0,0.0,0.0,2,328,0,164,0,0,0,0.0,8.0,0,5,85000,111,111.0,71,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
2168,20,RL,9170,3,3,3,Edwards,Norm,5,7,MetalSd,MetalSd,None,0.0,3,3,3,3,5.0,698.0,6.0,96.0,420.0,1214.0,GasA,5,5,1214,0,0,1214,1.0,0.0,1,0,2,1,3,6,Typ,0,0.0,1,2.0,461.0,2.0,2.0,3,0,0,184,0,0,0,0.0,10.0,400,4,140000,56,56.0,56,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
2061,20,RL,7742,3,3,3,Sawyer,Norm,5,7,HdBoard,HdBoard,None,0.0,3,3,3,3,4.0,763.0,1.0,0.0,192.0,955.0,GasA,5,5,955,0,0,955,1.0,0.0,1,0,3,1,3,6,Typ,0,0.0,1,1.0,386.0,3.0,3.0,3,0,0,0,0,0,0,0.0,8.0,0,1,127000,55,55.0,55,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1131,60,FV,8791,2,3,3,Somerst,Norm,6,5,VinylSd,VinylSd,None,0.0,4,3,4,3,3.0,503.0,1.0,0.0,361.0,864.0,GasA,5,5,864,864,0,1728,0.0,0.0,2,1,3,1,4,7,Typ,0,0.0,3,2.0,673.0,3.0,3.0,3,216,56,0,0,0,0,0.0,0.0,0,5,207500,18,18.0,18,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
2738,75,RL,19800,3,3,3,Edwards,Norm,6,8,BrkFace,Wd Sdng,None,0.0,3,3,3,3,3.0,425.0,1.0,0.0,1411.0,1836.0,GasA,4,5,1836,1836,0,3672,0.0,0.0,3,1,5,1,4,7,Typ,2,4.0,1,2.0,836.0,3.0,3.0,3,684,80,32,0,0,0,0.0,0.0,0,12,415000,86,28.0,31,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
929,20,RL,13339,2,3,3,Crawfor,Norm,6,6,HdBoard,Plywood,Stone,132.0,3,3,3,3,2.0,65.0,4.0,875.0,621.0,1561.0,GasA,3,5,1561,0,0,1561,1.0,0.0,2,0,3,1,3,6,Typ,1,4.0,5,2.0,463.0,3.0,3.0,3,0,148,0,0,120,0,0.0,0.0,0,5,193000,61,61.0,61,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
362,60,RL,8125,3,3,3,Gilbert,Norm,6,5,HdBoard,HdBoard,None,0.0,3,3,4,3,1.0,0.0,1.0,0.0,702.0,702.0,GasA,4,5,702,779,0,1481,0.0,0.0,2,1,3,1,3,6,Typ,1,3.0,5,2.0,343.0,3.0,3.0,3,0,36,0,0,0,0,0.0,0.0,0,3,174000,27,27.0,26,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
652,60,RL,11419,3,3,3,NAmes,Norm,7,7,WdShing,Wd Shng,None,0.0,3,3,3,3,5.0,699.0,1.0,0.0,0.0,699.0,GasA,5,4,801,726,0,1527,1.0,0.0,1,1,3,1,3,6,Typ,1,4.0,1,2.0,410.0,3.0,3.0,3,0,0,134,0,0,0,0.0,5.0,0,12,152500,73,73.0,22,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
1466,60,RL,7226,2,3,3,CollgCr,Norm,7,5,VinylSd,VinylSd,None,0.0,4,3,4,3,1.0,0.0,1.0,0.0,798.0,798.0,GasA,5,5,798,842,0,1640,0.0,0.0,2,1,3,1,4,6,Typ,0,0.0,3,2.0,595.0,3.0,3.0,3,0,45,0,0,0,0,0.0,0.0,0,6,183000,18,18.0,18,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
2087,50,RL,11100,3,3,3,Edwards,Norm,5,6,Wd Sdng,Wd Sdng,None,0.0,3,3,3,3,2.0,1080.0,1.0,0.0,0.0,1080.0,GasA,3,5,1080,400,0,1480,1.0,0.0,1,0,4,1,3,7,Typ,1,4.0,1,1.0,253.0,3.0,3.0,3,0,0,68,0,0,0,0.0,0.0,0,7,136500,70,70.0,27,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1442,60,RL,12435,3,3,3,CollgCr,Norm,7,5,VinylSd,VinylSd,BrkFace,172.0,4,3,4,3,6.0,361.0,1.0,0.0,602.0,963.0,GasA,5,5,963,829,0,1792,0.0,0.0,2,1,3,1,4,7,Typ,1,3.0,3,2.0,564.0,3.0,3.0,3,0,96,0,245,0,0,0.0,0.0,0,5,231500,20,20.0,20,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
2744,20,RL,6420,2,3,3,Edwards,Norm,5,7,Wd Sdng,Wd Sdng,None,0.0,3,3,5,4,2.0,210.0,5.0,551.0,219.0,980.0,GasA,2,4,1148,0,0,1148,0.0,1.0,1,0,2,1,3,6,Typ,0,0.0,1,1.0,308.0,3.0,3.0,3,0,0,0,0,0,0,0.0,0.0,0,9,123500,69,69.0,69,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1511,50,RL,16466,2,3,3,Edwards,Norm,5,7,MetalSd,MetalSd,None,0.0,3,4,3,3,1.0,0.0,1.0,0.0,816.0,816.0,GasA,3,5,872,521,0,1393,0.0,0.0,1,1,3,1,3,8,Typ,0,0.0,1,1.0,300.0,3.0,3.0,3,121,0,0,0,265,0,0.0,0.0,0,4,135500,66,66.0,66,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
2175,80,RL,6285,3,3,3,Edwards,Norm,6,6,HdBoard,Plywood,None,0.0,3,2,3,3,6.0,504.0,1.0,0.0,456.0,960.0,GasA,3,5,1044,0,0,1044,1.0,0.0,1,0,3,1,3,7,Typ,1,2.0,1,2.0,528.0,3.0,2.0,3,228,0,0,0,0,0,0.0,0.0,0,4,133500,45,45.0,45,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1236,20,RL,9204,3,3,3,NAmes,Norm,5,5,HdBoard,HdBoard,None,0.0,3,3,3,3,4.0,25.0,3.0,872.0,247.0,1144.0,GasA,3,5,1144,0,0,1144,1.0,0.0,1,1,3,1,3,6,Typ,0,0.0,1,1.0,336.0,3.0,3.0,3,0,88,0,0,0,0,0.0,0.0,0,8,124000,58,59.0,58,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
2448,60,RL,12011,2,3,3,NoRidge,Norm,8,5,VinylSd,VinylSd,BrkFace,530.0,4,3,4,3,6.0,956.0,1.0,0.0,130.0,1086.0,GasA,5,5,1086,838,0,1924,1.0,0.0,2,1,3,1,4,7,Typ,1,3.0,3,2.0,592.0,3.0,3.0,3,208,75,0,0,374,0,0.0,0.0,0,6,280000,23,23.0,23,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
60,60,RL,14774,2,3,3,NoRidge,Norm,9,5,VinylSd,VinylSd,BrkFace,165.0,4,3,4,3,1.0,0.0,1.0,0.0,1393.0,1393.0,GasA,5,5,1422,1177,0,2599,0.0,0.0,2,1,4,1,4,10,Typ,1,3.0,5,3.0,779.0,3.0,3.0,3,668,30,0,0,0,0,0.0,0.0,0,5,333168,22,22.0,22,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
346,60,RL,11792,2,3,3,Gilbert,Norm,8,5,VinylSd,VinylSd,BrkFace,188.0,4,3,4,3,6.0,850.0,1.0,0.0,158.0,1008.0,GasA,5,5,1008,1275,0,2283,0.0,0.0,2,1,4,1,4,9,Typ,1,4.0,5,3.0,632.0,3.0,3.0,3,120,46,0,0,0,0,0.0,0.0,0,8,270000,18,18.0,18,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
678,50,RL,8064,3,3,3,NAmes,Norm,6,5,Wd Sdng,Wd Sdng,None,0.0,3,3,3,3,3.0,621.0,1.0,0.0,174.0,795.0,GasA,4,5,765,368,0,1133,0.0,0.0,1,0,3,1,3,5,Typ,0,0.0,1,2.0,900.0,3.0,3.0,3,0,0,0,0,231,0,0.0,0.0,0,12,128500,71,32.0,71,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2481,120,RL,7175,3,3,3,SawyerW,Norm,6,5,Plywood,Plywood,None,0.0,4,3,4,3,6.0,904.0,1.0,0.0,494.0,1398.0,GasA,4,5,1398,0,0,1398,1.0,0.0,2,0,2,1,4,5,Typ,0,0.0,3,2.0,542.0,3.0,3.0,3,0,46,0,0,0,0,0.0,8.0,0,7,172000,31,31.0,30,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
2729,85,RL,10820,3,3,3,Sawyer,Norm,5,7,HdBoard,HdBoard,BrkFace,153.0,3,3,4,3,6.0,535.0,3.0,159.0,88.0,782.0,GasA,5,5,810,0,0,810,1.0,0.0,1,0,2,1,3,4,Typ,0,0.0,1,2.0,576.0,3.0,3.0,3,0,0,0,0,0,0,0.0,8.0,0,6,130000,50,48.0,49,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
453,120,RL,5381,2,3,3,NridgHt,Norm,6,5,VinylSd,VinylSd,Stone,135.0,4,3,4,3,5.0,900.0,1.0,0.0,406.0,1306.0,GasA,5,5,1306,0,0,1306,1.0,0.0,2,0,1,1,4,5,Typ,1,4.0,3,2.0,624.0,3.0,3.0,3,170,63,0,0,0,0,0.0,0.0,0,8,196000,16,16.0,16,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
2234,45,RM,5000,3,3,3,IDOTRR,Norm,5,6,MetalSd,MetalSd,None,0.0,3,3,3,3,4.0,116.0,1.0,0.0,604.0,720.0,GasA,1,3,803,0,0,803,0.0,0.0,1,0,2,1,3,5,Typ,0,0.0,1,2.0,360.0,3.0,3.0,3,0,0,244,0,0,0,0.0,0.0,0,12,87000,80,80.0,71,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2007,50,RM,8674,3,3,3,BrkSide,Artery,5,6,MetalSd,MetalSd,None,0.0,3,3,2,3,3.0,910.0,1.0,0.0,0.0,910.0,GasA,3,5,910,525,0,1435,1.0,0.0,1,0,3,1,3,6,Typ,0,0.0,1,1.0,308.0,3.0,3.0,3,0,33,0,0,0,0,0.0,0.0,0,3,128250,71,71.0,71,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
20,20,RL,13175,3,3,3,NWAmes,Norm,6,6,Plywood,Plywood,Stone,119.0,3,3,4,3,5.0,790.0,3.0,163.0,589.0,1542.0,GasA,3,5,2073,0,0,2073,1.0,0.0,2,0,3,1,3,7,Min1,2,3.0,1,2.0,500.0,3.0,3.0,3,349,0,0,0,0,0,0.0,8.0,0,2,210000,43,43.0,33,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
2217,50,RL,11275,2,3,2,Crawfor,Norm,6,7,MetalSd,MetalSd,BrkFace,480.0,3,3,3,3,3.0,297.0,2.0,557.0,0.0,854.0,GasA,3,5,1096,895,0,1991,0.0,0.0,1,1,3,1,3,7,Typ,1,4.0,1,2.0,432.0,3.0,2.0,3,0,0,19,0,0,0,0.0,0.0,0,3,220000,89,44.0,71,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
232,20,RL,9600,3,3,3,Sawyer,Norm,4,7,VinylSd,HdBoard,None,0.0,3,3,4,3,4.0,442.0,1.0,0.0,625.0,1067.0,GasA,3,5,1067,0,0,1067,0.0,0.0,2,0,2,1,4,4,Min2,0,0.0,1,2.0,436.0,3.0,3.0,3,290,0,0,0,0,0,0.0,0.0,0,2,128000,71,25.0,26,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1982,50,RM,9000,3,3,3,OldTown,Norm,5,8,Stucco,Stucco,None,0.0,3,3,3,2,4.0,130.0,1.0,0.0,550.0,680.0,GasA,5,5,680,494,0,1174,0.0,0.0,1,0,2,1,4,6,Typ,1,4.0,1,2.0,576.0,3.0,3.0,3,116,26,40,0,0,0,0.0,8.0,0,6,135000,121,21.0,15,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
1570,20,RL,9990,3,3,3,Mitchel,Norm,4,5,HdBoard,HdBoard,None,0.0,3,3,4,3,5.0,1383.0,1.0,0.0,297.0,1680.0,GasA,4,5,1689,0,0,1689,1.0,0.0,2,0,3,1,3,6,Typ,1,3.0,1,2.0,432.0,3.0,3.0,3,428,120,0,0,0,0,0.0,0.0,0,7,228500,30,30.0,30,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
195,50,RM,6000,3,3,3,BrkSide,Norm,6,7,MetalSd,MetalSd,None,0.0,3,3,3,4,4.0,452.0,2.0,12.0,144.0,608.0,GasA,3,5,608,524,0,1132,1.0,0.0,1,0,2,1,3,5,Typ,0,0.0,1,1.0,240.0,3.0,3.0,3,0,0,128,0,0,0,0.0,8.0,0,4,134000,82,82.0,71,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
2307,20,RL,10533,2,3,3,NAmes,Norm,6,6,VinylSd,VinylSd,BrkFace,244.0,3,4,3,3,3.0,773.0,1.0,0.0,235.0,1008.0,GasA,3,5,1024,0,0,1024,1.0,0.0,1,0,2,1,4,5,Typ,2,3.0,1,1.0,313.0,3.0,3.0,3,0,0,0,0,280,0,0.0,0.0,0,8,157500,65,65.0,65,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
504,60,RL,11692,2,3,3,NoRidge,Norm,8,5,HdBoard,HdBoard,BrkFace,372.0,4,3,4,3,6.0,624.0,1.0,0.0,549.0,1173.0,GasA,5,5,1215,1017,0,2232,1.0,0.0,2,1,3,1,4,8,Typ,1,3.0,3,2.0,623.0,3.0,3.0,3,173,165,0,0,0,0,0.0,0.0,0,10,263550,28,28.0,27,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1644,20,RL,12546,2,3,3,NWAmes,Norm,6,7,MetalSd,MetalSd,BrkFace,310.0,4,4,4,3,4.0,678.0,1.0,0.0,762.0,1440.0,GasA,5,5,1440,0,0,1440,0.0,0.0,2,0,3,1,4,7,Typ,1,3.0,5,2.0,467.0,3.0,3.0,3,0,0,99,0,0,0,0.0,0.0,0,4,182900,40,40.0,40,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
939,20,RL,21695,2,3,3,Crawfor,Norm,6,9,Wd Sdng,Plywood,BrkFace,260.0,4,4,4,3,6.0,808.0,1.0,0.0,72.0,880.0,GasA,5,5,1680,0,0,1680,1.0,0.0,2,0,3,1,4,5,Typ,1,4.0,5,2.0,540.0,3.0,3.0,3,292,44,0,182,0,0,0.0,0.0,0,12,222000,33,33.0,14,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1591,20,RL,9278,3,3,3,Mitchel,Artery,5,5,VinylSd,VinylSd,None,0.0,3,3,4,3,1.0,0.0,1.0,0.0,1092.0,1092.0,GasA,5,5,1092,0,0,1092,0.0,0.0,1,0,2,1,3,5,Typ,0,0.0,0,0.0,0.0,0.0,0.0,3,0,52,0,0,0,0,0.0,0.0,0,2,146000,14,14.0,13,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
2001,30,RM,8100,3,3,3,OldTown,Norm,5,6,VinylSd,VinylSd,None,0.0,3,3,3,3,3.0,338.0,1.0,0.0,1221.0,1559.0,GasA,4,5,1559,0,0,1559,1.0,0.0,1,0,2,1,3,5,Min2,0,0.0,1,2.0,812.0,3.0,3.0,3,0,116,230,0,0,0,0.0,5.0,0,6,153500,73,73.0,48,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
2379,20,RL,16737,3,3,3,NridgHt,Norm,9,5,VinylSd,VinylSd,BrkFace,66.0,4,3,5,3,6.0,1447.0,1.0,0.0,533.0,1980.0,GasA,5,5,1980,0,0,1980,1.0,0.0,2,0,3,1,5,8,Typ,1,4.0,5,3.0,770.0,3.0,3.0,3,194,45,0,0,0,0,0.0,0.0,0,9,315000,17,17.0,16,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
1100,60,RL,9200,3,3,3,NoRidge,Norm,8,5,VinylSd,VinylSd,BrkFace,473.0,4,3,4,3,6.0,986.0,1.0,0.0,484.0,1470.0,GasA,4,5,1470,1160,0,2630,1.0,0.0,2,1,4,1,4,8,Typ,1,3.0,5,3.0,696.0,3.0,3.0,3,0,66,0,0,0,0,0.0,0.0,0,6,315000,23,23.0,23,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
